source,matched_on,person:name,person:alias,person:org,person:role,person:title,person:rank,title,page,published_on,access_date,source_url,archive_url,archive_timestamp,source_id,alias_source_id,country,key,publication_title,new_pub_id
1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,name,Grace Eze,,Abattoir Police Division,Commander,Divisional Police Officer,Superintendent of Police,TELEPHONE DIRECTORY OF KEY OFFICERS/AREA COMMANDERS AND DPOS IN L/STATE POLICE COMMAND,,2014,,http://www.lagosstate.gov.ng/lagos_security_numbers.pdf,https://web.archive.org/web/20140630161420/http://www.lagosstate.gov.ng/lagos_security_numbers.pdf,2014-06-30T16:14:20,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,,Nigeria,NigeriaLagos State Government,Lagos State Government,36b1dc27-f30b-4196-a384-47bd10d7d5e2
1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,alias,Mohammed Mu'Azu,Mohammed Mu’azu,Seme Police Division,Commander,Divisional Police Officer,Chief Superintendent of Police,TELEPHONE DIRECTORY OF KEY OFFICERS/AREA COMMANDERS AND DPOS IN L/STATE POLICE COMMAND,,2014,,http://www.lagosstate.gov.ng/lagos_security_numbers.pdf,https://web.archive.org/web/20140630161420/http://www.lagosstate.gov.ng/lagos_security_numbers.pdf,2014-06-30T16:14:20,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,,Nigeria,NigeriaLagos State Government,Lagos State Government,36b1dc27-f30b-4196-a384-47bd10d7d5e2
1cd668a8-d49e-4036-a376-d5ebca3c4f80,alias,Lucky E. Erabor,Lucky Irabor,Operation Lafiya Dole,Commander,Theatre Commander,Major General,EXCLUSIVE: Nigerian Army officially declares 46 soldiers missing,,2016-11-23,,https://www.premiumtimesng.com/news/headlines/216039-exclusive-nigerian-army-officially-declares-46-soldiers-missing.html,https://web.archive.org/web/20161123102341/https://www.premiumtimesng.com/news/headlines/216039-exclusive-nigerian-army-officially-declares-46-soldiers-missing.html,2016-11-23T10:23:41,1cd668a8-d49e-4036-a376-d5ebca3c4f80,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
1ce0d76b-6a51-4f65-9326-e28a79605ee2,name,Sunday Idoko,Idoko ; Sunday O. Idoko ; S.O Idoko,3 Armoured Division,Commander,General Officer Commanding,Major General,GOC Urges Army to Be Neutral During Elections,,2010-11-08,,http://allafrica.com/stories/201011080115.html,No archive available,,1ce0d76b-6a51-4f65-9326-e28a79605ee2,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
1d3209c9-ee92-4bea-a676-b0011d8ce434,alias,John Zaruwa,J.S. Zaruwa ; Zaruwa ; Mohammed Zaruwa ; JS Zaruwa ; JS Zaruw,3 Armoured Division,Commander,General Officer Commanding,Major General,Former President Obasanjo’s Son Shot In Mubi By Boko Haram,,2014-09-08,,Accessed via Lexis,No archive available (Accessed through Lexis),,1d3209c9-ee92-4bea-a676-b0011d8ce434,,Nigeria,NigeriaThe Sun,The Sun,7787a9e0-eb02-4236-a491-0392404b0e64
1e04bb27-6ab6-439c-8382-e94c29965ebb,alias,Jack Okechukwu Nwaogbo,Jack O. Nwaogbo ; Jack Nwaogbo ; Jack Nwogbo ; Jack Nwaoga ; J. O. Nwaogbo ; Nwoga ; Okechukwu Nwaogbo,3 Armoured Division,Commander,General Officer Commanding,Major General,"Stay Away From Liberian Women, GOC Tells Peacekeeping Troops",,2012-06-19,,http://allafrica.com/stories/201206190747.html,No archive available,,1e04bb27-6ab6-439c-8382-e94c29965ebb,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
1f6a8613-bbc2-409b-b584-e26d08b8313d,alias,Adeniyi Oyabade,Adeniyi Oyebade,1 Mechanised Division,Commander,General Officer Commanding,Major General,Nigeria: Unearthing The Truth: Unlawful Killings and Mass Cover-Up in Zaria.,20,2016-04-22,,https://www.amnesty.org/en/documents/afr01/3883/2016/en/,https://web.archive.org/web/20160720154100/https://www.amnesty.org/en/documents/afr01/3883/2016/en/,2016-07-20T15:41:00,1f6a8613-bbc2-409b-b584-e26d08b8313d,,United Kingdom,United KingdomAmnesty International,Amnesty International,2190a9b4-8163-47a6-8461-3157f68c3ba3
1f6ae567-b76c-4a32-a03b-c6794028d5a0,name,Texas Chukwu,,Directorate of Army Public Relations,Commander,Director of Army Public Relations,Brigadier General,"Army to Boko Haram: Surrender arms, embrace FG amnesty offer",,2018-03-29,2018-09-17,https://www.vanguardngr.com/2018/03/army-boko-haram-surrender-arms-embrace-fg-amnesty-offer/,https://web.archive.org/web/20180917184640/https://www.vanguardngr.com/2018/03/army-boko-haram-surrender-arms-embrace-fg-amnesty-offer/,,1f6ae567-b76c-4a32-a03b-c6794028d5a0,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
1fbf7073-00b9-4a26-aaac-f61b1fd38ccd,name,Moses Obi,MB Obi,1 Mechanised Division,Commander,General Officer Commanding,Major General,Soldiers Reprimanded for Role in Liberia,,2007-09-01,,http://allafrica.com/stories/200709030381.html,No archive available,,1fbf7073-00b9-4a26-aaac-f61b1fd38ccd,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
20964bcf-51b2-4a03-9ea0-c514d4662918,alias,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army Headquarters,Commander,Chief of Army Staff,Lieutenant General,COAS commends Gov. Gaidam for presentation of vehicles to army,,2018-01-06,2018-08-08,https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/,https://web.archive.org/web/20180808185128/https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/,,20964bcf-51b2-4a03-9ea0-c514d4662918,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
20964bcf-51b2-4a03-9ea0-c514d4662918,alias,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army,Commander,Chief of Army Staff,Lieutenant General,COAS commends Gov. Gaidam for presentation of vehicles to army,,2018-01-06,2018-08-08,https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/,https://web.archive.org/web/20180808185128/https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/,,20964bcf-51b2-4a03-9ea0-c514d4662918,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
213e3add-1325-4e48-b537-fa015d0a4e72,name,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army Headquarters,Commander,Chief of Army Staff,Lieutenant General,Boko Haram: Nigerian Army inducts Combat Motorbike battalion into Battle,,2016-02-28,,http://www.vanguardngr.com/2016/02/614927/,https://web.archive.org/web/20160228162501/http://www.vanguardngr.com/2016/02/614927/,2016-02-28T16:25:01,213e3add-1325-4e48-b537-fa015d0a4e72,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
213e3add-1325-4e48-b537-fa015d0a4e72,name,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army,Commander,Chief of Army Staff,Lieutenant General,Boko Haram: Nigerian Army inducts Combat Motorbike battalion into Battle,,2016-02-28,,http://www.vanguardngr.com/2016/02/614927/,https://web.archive.org/web/20160228162501/http://www.vanguardngr.com/2016/02/614927/,2016-02-28T16:25:01,213e3add-1325-4e48-b537-fa015d0a4e72,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
227ac966-eb30-432b-904c-2864b0d72861,name,H.M. Hussani,,82 Division,Commander,General Officer Commanding,Colonel,Security Operatives Rescue Kidnapped Chinese,,2007-06-04,,http://allafrica.com/stories/200706040253.html,No archive available,,227ac966-eb30-432b-904c-2864b0d72861,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
23d8e3a4-9085-4bf0-9399-4f8ff24c0f79,alias,Jack Okechukwu Nwaogbo,Jack O. Nwaogbo ; Jack Nwaogbo ; Jack Nwogbo ; Jack Nwaoga ; J. O. Nwaogbo ; Nwoga ; Okechukwu Nwaogbo,3 Armoured Division,Commander,General Officer Commanding,Major General,Army Deploys More Soldiers to Darfur,,2013-01-12,2018-08-01,https://allafrica.com/stories/201301140462.html,No archive available,,23d8e3a4-9085-4bf0-9399-4f8ff24c0f79,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
2403f9fa-3b7c-4a5c-becc-626fe3e609b9,alias,Hassan Umoru,Hassan Umar ; Hassan Umaru ; HA Umaru ; H. Umaru ; H Umaru,Operation Lafiya Dole,Commander,Theatre Commander,Major General,Military releases 275 suspected Boko Haram detainees,,2016-02-13,,http://www.vanguardngr.com/2016/02/military-releases-275-suspected-boko-haram-detainees/,https://web.archive.org/web/20160215084235/http://www.vanguardngr.com/2016/02/military-releases-275-suspected-boko-haram-detainees/,2016-02-15T08:42:35,2403f9fa-3b7c-4a5c-becc-626fe3e609b9,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
24ad030d-abe7-462d-9fb1-829df7df5c68,name,Benjamin Ahanotu (3 Armoured Division),,3 Armoured Division,Commander,Acting General Officer Commanding,Brigadier General,Taraba violence: Nigerian Army blames politicians as Governor Ishaku denies ordering killing of Fulanis,,2017-06-25,,https://www.premiumtimesng.com/news/headlines/235043-taraba-violence-nigerian-army-blames-politicians-governor-ishaku-denies-ordering-killing-fulanis.html,https://web.archive.org/web/20170625072833/https://www.premiumtimesng.com/news/headlines/235043-taraba-violence-nigerian-army-blames-politicians-governor-ishaku-denies-ordering-killing-fulanis.html,2017-06-25T07:28:33,24ad030d-abe7-462d-9fb1-829df7df5c68,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
259b700f-fd2c-422c-85e0-e5011a25c06a,alias,Adeniyi Oyabade,Adeniyi Oyebade,1 Mechanised Division,Commander,General Officer Commanding,Major General,"Army kill 35 bandits, arrest 39 in North West -- GOC",,2016-03-18,,http://nannewsnigeria.com/army-kill-35-bandits-arrest-39-north-west-goc,https://web.archive.org/web/20160411192642/http://nannewsnigeria.com/army-kill-35-bandits-arrest-39-north-west-goc,2016-04-11T19:26:42,259b700f-fd2c-422c-85e0-e5011a25c06a,,Nigeria,NigeriaNews Agency of Nigeria,News Agency of Nigeria,30b475c0-e8db-408b-b2a0-e3ea93241edb
25c08012-69c2-4e12-a85a-604f0eee0df3,alias,Azubuike Onyeabo Ihejirika,Onyeabo Azubuike Ihejirika ; Azabuike Ihejirika ; Onyeabo Ihejirika ; OA Ihejirika ; Onyeabo Azubike Ihejerika ; O. A. Ihejirika ; Onyeabor Azubuike Ihejirika ; A.O. Ihejirika ; Azubuike Ihiejirika ; Onyeabor Ihejirika ; Augustine Ihejirika ; Ihejirika,81 Division,Commander,General Officer Commanding,Major General,Nigerian Army | 81 Division,,,,http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,https://web.archive.org/web/20150721223312/http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,2015-07-21T22:33:12,25c08012-69c2-4e12-a85a-604f0eee0df3,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
25c08012-69c2-4e12-a85a-604f0eee0df3,alias,Samaila Iliya,S Iliya,81 Division,Commander,General Officer Commanding,Major General,Nigerian Army | 81 Division,,,,http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,https://web.archive.org/web/20150721223312/http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,2015-07-21T22:33:12,25c08012-69c2-4e12-a85a-604f0eee0df3,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
25c08012-69c2-4e12-a85a-604f0eee0df3,alias,Tanko Abdu,TN Abdu,81 Division,Commander,General Officer Commanding,Brigadier General,Nigerian Army | 81 Division,,,,http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,https://web.archive.org/web/20150721223312/http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,2015-07-21T22:33:12,25c08012-69c2-4e12-a85a-604f0eee0df3,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
2671af60-5258-47fc-a314-a413256ddf72,alias,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army Headquarters,Commander,Chief of Army Staff,Lieutenant General,"Dickson receives Buratai, urges him to help make Bayelsa foremost tourist, economic hub",,2018-03-05,2018-08-26,https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/,https://web.archive.org/web/20180826001033/https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/,,2671af60-5258-47fc-a314-a413256ddf72,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
2671af60-5258-47fc-a314-a413256ddf72,alias,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army,Commander,Chief of Army Staff,Lieutenant General,"Dickson receives Buratai, urges him to help make Bayelsa foremost tourist, economic hub",,2018-03-05,2018-08-26,https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/,https://web.archive.org/web/20180826001033/https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/,,2671af60-5258-47fc-a314-a413256ddf72,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
267c3d00-7421-46c7-9cea-0115b284ae20,alias,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army Headquarters,Commander,Chief of Army Staff,Lieutenant General,"Crush Boko Haram in Three Months, Buhari Orders Military Chiefs",,2015-08-14,,http://allafrica.com/stories/201508140550.html,No archive available,,267c3d00-7421-46c7-9cea-0115b284ae20,,Nigeria,NigeriaDaily Independent,Daily Independent,423a4021-db29-4780-9cee-688d88790af8
267c3d00-7421-46c7-9cea-0115b284ae20,alias,Tukur Yusufu Buratai,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,Nigerian Army,Commander,Chief of Army Staff,Lieutenant General,"Crush Boko Haram in Three Months, Buhari Orders Military Chiefs",,2015-08-14,,http://allafrica.com/stories/201508140550.html,No archive available,,267c3d00-7421-46c7-9cea-0115b284ae20,,Nigeria,NigeriaDaily Independent,Daily Independent,423a4021-db29-4780-9cee-688d88790af8
267c3d00-7421-46c7-9cea-0115b284ae20,alias,Abayomi Gabriel Olonisakin,Abayomi Gabriel Olonishakin ; AG Olonisakin ; Olonishakin,Defence Headquarters,Commander,Chief of Defence Staff,General,"Crush Boko Haram in Three Months, Buhari Orders Military Chiefs",,2015-08-14,,http://allafrica.com/stories/201508140550.html,No archive available,,267c3d00-7421-46c7-9cea-0115b284ae20,,Nigeria,NigeriaDaily Independent,Daily Independent,423a4021-db29-4780-9cee-688d88790af8
27f1d465-80f4-48c0-b190-9d9138aa7f69,name,Samaila Iliya,S Iliya,81 Division,Commander,General Officer Commanding,Major General,680 Nigerian Soldiers Leave for Sudan,,2006-08-12,,http://allafrica.com/stories/200508150069.html,No archive available,,27f1d465-80f4-48c0-b190-9d9138aa7f69,,Nigeria,NigeriaDaily Champion,Daily Champion,6b6ee6fe-96a7-40d5-b67b-948d9d7679d8
2859d1a4-e501-4a5e-9d34-fe7faf6c5815,name,Uzoma Nwaoha,,Anthony Police Division,Commander,Divisional Police Officer,Superintendent of Police,Ozuah - Police Keep Mum On Fate of Culprits,,2013-02-11,,http://allafrica.com/stories/201302110492.html,No archive available,,2859d1a4-e501-4a5e-9d34-fe7faf6c5815,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
2de9f5ea-c360-427e-b742-f1ddfa01c0b3,name,Texas Chukwu,,Directorate of Army Public Relations,Commander,Director of Army Public Relations,Brigadier General,"Troops kill 4, arrest 9 militiamen in Bauchi State",,2018-03-18,2018-07-31,https://www.vanguardngr.com/2018/03/troops-kill-4-arrest-9-militiamen-bauchi-state/,https://web.archive.org/web/20180731125442/https://www.vanguardngr.com/2018/03/troops-kill-4-arrest-9-militiamen-bauchi-state/,,2de9f5ea-c360-427e-b742-f1ddfa01c0b3,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
2e620027-244c-4562-8fd4-316399876418,name,Olakunle Akinyemi,Olayinka Akinyemi ; Ola Akinyemi ; O Akinyemi ; B. Akinyemi ; O. Akinyemi,3 Armoured Division,Commander,General Officer Commanding,Major General,Army Sends More Troops to Darfur,,2007-10-15,,http://allafrica.com/stories/200710151623.html,No archive available,,2e620027-244c-4562-8fd4-316399876418,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
2f65f578-59d2-4b4f-8ae4-920927e7e598,alias,Adebayor Olanniyi,Adebayo Olaniyi ; Adebayor Olaniyi,82 Division,Commander,General Officer Commanding,Major General,GOC: New Security Role Won’t Overwhelm Army,,2013-09-14,2018-08-06,http://www.thisdaylive.com:80/articles/goc-new-security-role-won-t-overwhelm-army/158976,https://web.archive.org/web/20130916231734/http://www.thisdaylive.com:80/articles/goc-new-security-role-won-t-overwhelm-army/158976,,2f65f578-59d2-4b4f-8ae4-920927e7e598,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
2fc0f588-8af2-4c04-841c-3d44f42b6ffd,name,Victor Okwudili Ezugwu,Victor Ezeugwu ; Victor Ezugwu ; Victor Ezeogu ; Victor Ezeaogu ; VO Ezeugwu ; Victor Ezugu,7 Division,Commander,General Officer Commanding,Brigadier General,"Troops clear Boko Haram in Doksa, Dure",,2016-03-06,,http://www.dailytrust.com.ng/news/general/troops-clear-boko-haram-in-doksa-dure/136754.html,https://web.archive.org/web/20160324033444/http://www.dailytrust.com.ng/news/general/troops-clear-boko-haram-in-doksa-dure/136754.html,2016-03-24T03:34:44,2fc0f588-8af2-4c04-841c-3d44f42b6ffd,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
2fc7b634-375c-4cad-a662-e18ce2e6d533,name,Moses Obi,MB Obi,1 Mechanised Division,Commander,General Officer Commanding,Major General,Army Goc Warns Soldiers Against Civilians,,2007-09-24,,http://allafrica.com/stories/200709240888.html,No archive available,,2fc7b634-375c-4cad-a662-e18ce2e6d533,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
30ac2f1e-a64f-43c4-a3e3-eb6453feae97,alias,Moses Obi,MB Obi,1 Mechanised Division,Commander,General Officer Commanding,Major General,Army Presence Will Beef Up Security in Jigawa - Lamido,,2008-08-02,,http://allafrica.com/stories/200808040597.html,No archive available,,30ac2f1e-a64f-43c4-a3e3-eb6453feae97,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
30dd1435-d22d-4db7-9f93-fb993069ed47,name,Enobong Udoh,,81 Division,Commander,General Officer Commanding,Major General,"Army test officers’ proficiency in handling of weapons, military drills",,2018-07-30,2018-09-18,https://www.dailytrust.com.ng/army-test-officers-proficiency-in-handling-of-weapons-military-drills-263292.html,https://web.archive.org/web/20180918172328/https://www.dailytrust.com.ng/army-test-officers-proficiency-in-handling-of-weapons-military-drills-263292.html,,30dd1435-d22d-4db7-9f93-fb993069ed47,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
315f389c-9801-49e7-a562-440fad134991,name,Sunday Idoko,Idoko ; Sunday O. Idoko ; S.O Idoko,3 Armoured Division,Commander,General Officer Commanding,Major General,"13 Killed, 40 Injured in Bauchi Bomb Tragedy",,2011-05-30,,http://www.thisdaylive.com/articles/13-killed-40-injured-in-bauchi-bomb-tragedy/92307/,https://web.archive.org/web/20151222210554/http://www.thisdaylive.com/articles/13-killed-40-injured-in-bauchi-bomb-tragedy/92307/,2015-12-22T21:05:54,315f389c-9801-49e7-a562-440fad134991,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
34cc8b2c-1cb1-44b2-87ae-af6e04fbbe08,name,Shehu Yusuf,S. Yusuf ; S YUSUF,82 Division,Commander,General Officer Commanding,Major General,Army Organises Joint Poll Exercise For Security Agencies,,2015-03-24,,http://leadership.ng/news/419844/army-organises-joint-poll-exercise-for-security-agencies,https://web.archive.org/web/20150330030844/http://leadership.ng/news/419844/army-organises-joint-poll-exercise-for-security-agencies,2015-03-30T03:08:44,34cc8b2c-1cb1-44b2-87ae-af6e04fbbe08,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
356602e4-042e-4ad3-8bb2-f539b8644514,name,Benjamin Ahanotu (3 Armoured Division),,3 Armoured Division,Commander,General Officer Commanding,Major General,"Rid our Forests of Criminals, Abubakar Challenges Army",,2017-08-27,,https://www.thisdaylive.com/index.php/2017/08/27/rid-our-forests-of-criminals-abubakar-challenges-army/,https://web.archive.org/web/20170827191707/https://www.thisdaylive.com/index.php/2017/08/27/rid-our-forests-of-criminals-abubakar-challenges-army/,2017-08-27T19:17:07,356602e4-042e-4ad3-8bb2-f539b8644514,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
358c43bc-a056-4313-8c8c-203386ab105a,alias,Owoye Andrew Azazi,Andrew Azazi ; OA Azazi ; Owoye Azazi; Owoye Azazi,1 Mechanised Division,Commander,General Officer Commanding,Major General,Nigerian Soldiers Depart for Sudan,,2005-07-01,,http://allafrica.com/stories/200507010391.html,No archive available,,358c43bc-a056-4313-8c8c-203386ab105a,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
35c79a6c-48a2-47bc-8afd-c122ac3b4353,alias,Tamunomieibi I. Dibi,Tamunomieibi Dibi ; Tamunomeibi Dibi ; Tanmi Dibi ; T.I. Debi ; TI Dibi ; Tammy Dibi,81 Division,Commander,General Officer Commanding,Major General,‘We Arrested Many Boko Haram Suspects In Lagos’,,2015-08-11,,http://leadership.ng/news/453096/we-arrested-many-boko-haram-suspects-in-lagos,https://web.archive.org/web/20151217225433/http://leadership.ng/news/453096/we-arrested-many-boko-haram-suspects-in-lagos,2015-12-17T22:54:33,35c79a6c-48a2-47bc-8afd-c122ac3b4353,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
35ea21a5-cefc-4878-87e8-4cdb0cf2779e,name,Texas Chukwu,,Directorate of Army Public Relations,Commander,Director of Army Public Relations,Brigadier General,Troops nab 3 Boko Haram terrorists in Borno,,2018-03-29,2018-08-09,https://www.vanguardngr.com/2018/03/troops-nab-3-boko-haram-terrorists-borno/,https://web.archive.org/web/20180809183436/https://www.vanguardngr.com/2018/03/troops-nab-3-boko-haram-terrorists-borno/,,35ea21a5-cefc-4878-87e8-4cdb0cf2779e,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
361de417-fe5f-4a76-9637-144f104713db,name,Paul Dike,PC Dike,Defence Headquarters,Commander,Chief of Defence Staff,Air Marshal,BREAKING NEWS: YAr'adua Sacks Military Chiefs; Departs to Saudi Arabia for Medical Treatment,,2008-08-19,,http://saharareporters.com/2008/08/19/breaking-news-yaradua-sacks-military-chiefs-departs-saudi-arabia-medical-treatment,https://web.archive.org/web/20150502185948/http://saharareporters.com/2008/08/19/breaking-news-yaradua-sacks-military-chiefs-departs-saudi-arabia-medical-treatment,2015-05-02T18:59:48,361de417-fe5f-4a76-9637-144f104713db,,United States of America,United States of AmericaSahara Reporters,Sahara Reporters,5b8133a3-574d-4d01-8829-2211256b5a03
36d49324-b5b6-4df5-aa99-2051fe5ea939,name,Yusha'u Mahmood Abubakar,Yusha'u Abubakar ; Yushau Abubakar,Operation Lafiya Dole,Commander,Theatre Commander,Major General,"Buratai Visits Troops, More Boko Haram Camps Are Destroyed",,2015-11-09,,http://allafrica.com/stories/201511101099.html,No archive available,,36d49324-b5b6-4df5-aa99-2051fe5ea939,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
36d49324-b5b6-4df5-aa99-2051fe5ea939,alias,Yusha'u Mahmood Abubakar,Yusha'u Abubakar ; Yushau Abubakar,Operation Lafiya Dole,Commander,Theatre Commander,Major General,"Buratai Visits Troops, More Boko Haram Camps Are Destroyed",,2015-11-09,,http://allafrica.com/stories/201511101099.html,No archive available,,36d49324-b5b6-4df5-aa99-2051fe5ea939,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
37094c69-f9e1-41d4-9fc1-94da22e266ff,name,Mohammad Danhanne Issa,Mohammed D. Isah ; Mohammed Isah ; MD Isah,82 Division,Commander,General Officer Commanding,Major General,Benue Builds on Relationship With Army,,2009-03-17,,http://allafrica.com/stories/200903170031.html,No archive available,,37094c69-f9e1-41d4-9fc1-94da22e266ff,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
3758c2f3-309c-4e23-9b81-88ce4d27f779,alias,Kenneth Tobia Minimah,Kenneth Minima ; KTJ Minimah ; Kenneth T.J Minimah ; Kenneth Minimah ; Keneth T.J Minimah ; Ken Minima ; Kelvin Miminah,Nigerian Army Headquarters,Commander,Chief of Army Staff,Lieutenant General,Army's Weapon More Sophisticated Than Boko Haram's - COAS,,2014-09-14,,http://allafrica.com/stories/201409151635.html,No archive available,,3758c2f3-309c-4e23-9b81-88ce4d27f779,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
